"lang" 
{ 
"Language" "English" 
"asw_speech_who_man" "Oh yeah, who's the man?"
"asw_speech_smooth" "Smooth"
"asw_speech_cant_stand" "I can't stand this place much longer"
"asw_speech_anyone_idea" "Does anyone have any idea what we are doing here?"
"asw_speech_no_problem" "No problem"
"asw_speech_place_action" "Wow, this place has seen some action"
// flynn speech
"asw_speech_got_job" "Got a job for me?"
"asw_speech_bad_idea" "This was a bad idea"
"asw_speech_calm_storm" "Ah, that calm before the storm"
"asw_speech_surrounded" "I think we're surrounded"
"asw_speech_grim" "Things are looking grim"
"asw_speech_places_hide" "Lots of places to hide down here"
"asw_speech_followed" "Is it just me, or are we being followed?"
"asw_speech_company" "We got company!"
"asw_speech_corp_net" "Nothing like breaking into a corporate network"
"asw_speech_nice_work" "Nice work"
"asw_speech_looks_clear" "Looks clear"
"asw_speech_dont_worry" "Don't worry about me"
// vegas speech
"asw_speech_little_game" "Wanna play a little game?"
"asw_speech_ace_sleeve" "I still got an ace up my sleeve"
"asw_speech_on_it" "I'm on it"
"asw_speech_4_to_1" "4 to 1 eh? I like these odds"
"asw_speech_deck_cards" "Anyone got a deck o' cards?"
"asw_speech_tequila" "Who's up for some Tequila?"
"asw_speech_worst_come" "I'd say the worst is yet to come"
"asw_speech_roll_dice" "Time to roll the dice"
"asw_speech_sweet_tequila" "Sweet Tequila, here I come!"
"asw_speech_madre_dios" "Madre de dios!"
"asw_speech_play_rough" "Oh, you wanna play rough?"
"asw_speech_muchachos" "Adios muchachos"
"asw_speech_fuck_with_me" "You wanna fuck with me?"
"asw_speech_finally_time" "Finally something worth my time"
"asw_speech_back_ok" "Watch my back ok?"
"asw_speech_too_easy" "Too easy"
"asw_speech_job_amigo" "Good job amigo"
"asw_speech_impressive" "Impressive!"
"asw_speech_nice_one_amigo" "Nice one amigo"
"asw_speech_clock_ticking" "Clock is ticking amigo"
"asw_speech_lady_luck" "Lady luck is on my side"
"asw_speech_fortune_fav" "Fortune favors Vegas today"
"asw_speech_could_tequila" "I could do with some Tequila..."
"asw_speech_ahh_man" "Ahh man, I should've stayed in Culiacan"
"asw_speech_crazy_ones" "Why do I always get the crazy ones?"

"asw_cain_mail_0" "Transmission From:  SynTek Research Station 7"
"asw_cain_mail_1" "Date: 12/20/52"
"asw_cain_mail_2" " "
"asw_cain_mail_3" "Lt Cain,"
"asw_cain_mail_4" "We've received your message and will take the necessary precautions."
"asw_cain_mail_5" "We have a carrier en route to Vereon XII to collect Delivery 4903877."
"asw_cain_mail_6" "ETA 14 days."
"asw_cain_mail_7" "Expect a promotion before the end of the year."
"asw_tutorial_message_1" "%s1 %s2 %s3 %s4 to move marine"
"asw_tutorial_message_2" "%s1 to pick up items"
"asw_tutorial_message_3" "Mouse to aim\n%s1 to fire"        // \n%s2 to alt-fire (grenade)
"asw_tutorial_message_4" "%s1 to use panel"
"asw_tutorial_message_5" "%s1 /\n%s2 to change weapon"
"asw_tutorial_message_6" "%s1 to fire"
"asw_tutorial_message_7" "%s1 to melee attack"
"asw_tutorial_message_8" "%s1 to seal door\n%s2 to cut door"
//"asw_tutorial_message_9" "1,2,3,4 to select marine\n%s1 orders marine to follow\n%s2 orders marine to guard a spot\n%s3 to order marine under the mouse cursor"
"asw_tutorial_message_9" "1 - Select first marine\n2 - Select second marine"
"asw_tutorial_message_10" "1 - Select first marine\n2 - Select second marine\n3 - Select third marine"
"asw_tutorial_message_11" "1,2 to select marine\n%s1 to use panel"
"asw_tutorial_message_12" "%s1 to pick up flares\n%s2 to throw flare"
"asw_tutorial_message_13" "%s1 to pick up\n%s1/%s2 to change weapon"
"asw_tutorial_message_14" "%s1 to pick up ammo\n%s2 to reload"
"asw_tutorial_message_15" "%s1 to use panel"
"asw_tutorial_message_16" "%s1 to use terminal"
"asw_tutorial_message_17" "%s1 to Order Follow\n%s2 to Order Hold Position\n%s3 to position specific marine"

"asw_instructor_infestation_death" "Healing is the Only Infestation Cure"
"asw_instructor_switch_marine" "Control Marine"
"asw_instructor_select_med_satchel" "Select Medical Satchel"
"asw_instructor_cure_infestation_other" "Heal to Cure Infestation"
"asw_instructor_cure_infestation" "Heal to Survive Infestation"
"asw_instructor_request_cure" "Call Medic to Survive Infestation"
"asw_instructor_select_extinguisher" "Select Extinguisher"
"asw_instructor_extinguish" "Extinguish"
"asw_instructor_watch_scanner" "Watch Movement Scanner"
"asw_instructor_friendly_fire" "Don't Hurt Squad Mates"
"asw_instructor_hack_button_area" "Unlock Panel"
"asw_instructor_use_button_area" "Activate Panel"
"asw_instructor_destroy_door" "Destroy Door"
"asw_instructor_destroy_door_secondary" "Secondary Fire Door"
"asw_instructor_weld_door" "Weld Door"
"asw_instructor_unweld_door" "Unweld Door"
"asw_instructor_heal" "Heal Squad Mate"
"asw_instructor_heal_self" "Heal Self"
"asw_instructor_request_heal" "Call Medic"
"asw_instructor_clip_usage" "%s1 Ammo lost in old clip"
"asw_instructor_use_offhand" "Use Offhand Item"
"asw_instructor_use_offhand_health" "Offhand Heal Self"
"asw_instructor_switch_weapon" "Select Weapon"
"asw_instructor_place_sentry" "Place Sentry"
"asw_instructor_build_sentry" "Build Sentry"
"asw_instructor_rotate_sentry" "Aim Sentry"
"asw_instructor_dismantle_sentry" "Hold to Dismantle"
"asw_instructor_laser_boulder" "Destroy with Mining Laser"
"asw_instructor_burn_biomass" "Burn Biomass"
"asw_instructor_command_marine" "Command Marine"
"asw_instructor_command_marine_follow" "All Marines Follow"
"asw_instructor_command_marine_hold" "All Marines Hold Position"
"asw_instructor_pick_up_item" "Pick Up"
"asw_instructor_swap_item" "Swap"
"asw_instructor_get_item" "Pick Up %s1"
"asw_instructor_swap_for_item" "Swap for %s1"
"asw_instructor_need_hacker_button_area" "Tech Needed"
"asw_instructor_select_alt_fire" "Select Weapon with Secondary Ammo"
"asw_instructor_alt_fire" "Secondary Fire"
"asw_instructor_give_bag_ammo" "Give Ammo"
"asw_instructor_give_satchel_ammo" "Deploy Ammo for %s1"
"asw_instructor_yourself" "Yourself"
"asw_instructor_give_spare_weapon" "Give Spare Weapon"
"asw_instructor_kick_object" "Melee"
"asw_instructor_shoot_barrel" "Shoot Explosive"
"asw_instructor_manual_reload" "Manual Reload"
"asw_instructor_view_map" "View Full Map"
"asw_instructor_toggle_orders" "Hold to Toggle Equipment Orders"
"asw_instructor_radial_emote" "Hold for Emote Menu"
"asw_instructor_mic_chat" "Hold for Microphone Chat"
"asw_instructor_draw" "Draw on Map to Plan"
"asw_instructor_roll" "Roll to Avoid Projectiles"
"asw_instructor_walk" "Hold to Walk"
"asw_instructor_movement" "Move Marine"

"asw_fail_advice_teamwork" "Coordinate your squad's movement and firing zones."
"asw_fail_advice_loadout" "Tactically coordinate your squad's loadout equipment."
"asw_fail_advice_routes" "Plan your squad's route and consider alternatives."
"asw_fail_advice_low_ammo" "Conserve your squad's ammo carefully."
"asw_fail_advice_infested_lots" "Avoid becoming infested to save health resources."
"asw_fail_advice_infested" "Use health resources to save and cure infested squad mates."
"asw_fail_advice_swarmed" "Build defensive sentries to fight large swarms."
"asw_fail_advice_friendly_fire" "Avoid dealing damage to other squad mates."
"asw_fail_advice_hacker_damaged" "Protect the squad tech while he hacks."
"asw_fail_advice_wasted_heals" "Using health items while healthy can be wasteful."
"asw_fail_advice_ignored_healing" "Use health items to keep the squad healthy."
"asw_fail_advice_ignored_adrenaline" "Use Adrenaline to make intense fights easier."
"asw_fail_advice_ignored_secondary" "Secondary fire can take out clustered swarms."
"asw_fail_advice_ignored_welder" "Weld doors shut to block swarm entrances."
"asw_fail_advice_ignored_lighting" "Use flares to reveal the swarms in dark areas."
"asw_fail_advice_slow_progression" "Swarms will continue to trickle in while the squad progresses slowly."
"asw_fail_advice_shield_bug" "The shield bug can block frontal attacks."
"asw_fail_advice_died_alone" "Keep your squad formation tight to prevent becoming overwhelmed."
"asw_fail_advice_no_medics" "Bring a medic along to keep the squad in good health."

"asw_stats_player_name" "%s1 %s2 XP: %s3"
"asw_stats_player_status_leader" "(leader)"
"asw_stats_player_status_ready" "(ready)"
"asw_stats_kills" "Kills"
"asw_stats_kills_desc" "Number of Swarm killed"
"asw_stats_accuracy" "Accuracy"
"asw_stats_accuracy_desc" "% of Commander directed shots which hit target"
"asw_stats_ff" "Friendly Fire"
"asw_stats_ff_desc" "Damage dealt to squad mates"
"asw_stats_damage" "Damage Taken"
"asw_stats_damage_desc" "Damage marine took during mission"
"asw_stats_shots" "Shots Fired"
"asw_stats_shots_desc" "Number of rounds fired by this marine"
"asw_stats_ammo" "Ammo"
"asw_stats_ammo_desc" "Amount of ammo marine has"
"asw_stats_time" "Time Taken"
"asw_stats_time_desc" "Time taken by squad on this mission"
"asw_stats_tkills" "Total Kills"
"asw_stats_tkills_desc" "Number of hostiles killed by marine squad"
"asw_stats_health" "Health"
"asw_stats_health_desc" "Amount of marine health"
"asw_stats_healed" "Health Healed"
"asw_stats_healed_desc" "Amount of health medic has healed"
"asw_stats_burned" "Incendiary Kills"
"asw_stats_burned_desc" "Number of Swarm killed by incendiary mines"
"asw_stats_fasth" "Fast Hacks"
"asw_stats_fasth_desc" "Number of fast door/computer hacks"
"asw_stats_skillpoints" "Skill Points"
"asw_stats_skillpoints_desc" "Skill points earned for this mission.  Less skill points\nare awarded if marine took excessive damage or hurt\nother marines.\n\nBonus skill points are awarded for achieving certain\nmedals."
"asw_wounded" "WOUNDED"
"asw_wounded_tt" "Marine is wounded after taking significant damage in\nthe previous mission.  Wounded marines can be selected\nbut will have only half health on this mission.\nWounds will heal after one mission has passed."
"asw_kia" "KIA"
"asw_kia_tt" "Killed In Action."
"asw_reserved" "RESERVED"
"asw_reserved_tt" "Marine currently reserved for previous commander."
"asw_wdesc_rifle" "The 22A3-1 is the standard issue combat weapon given to an Interstellar Armed Forces marine.  Offering both high rate of fire, high velocity explosive tipped rounds and an underslung grenade launcher, this weapon offers significant versatility in the field, capable of taking down both small and large targets.  Standard clip size is 98 rounds."
"asw_wdesc_prifle" "The 22A7-Z is a prototype version of the standard 22A3 Assault Rifle, designed for use in urban environments, specializing in crowd control and fire situations around civilian targets.  Still in testing stages, a number of models have been given to the IAF for evaluation.  The A7-Z is fitted with an assisted aim firing chamber and a series of stun grenades.  Due to the complicated calibration required for the Prototype's auto-aim, this rifle is only usable by technically trained marines."
"asw_wdesc_sniper_rifle" "The AVK-36 Marksman Rifle is a semi-automatic bolt-action rifle, firing 7.62x51mm rounds capable of destroying a Swarm drone in a single shot.  The AVK-36 is a modified version of the classic AVK-32, fitted for marine combat suits and meant for firing on the move."
"asw_wdesc_autogun" "The S23A SynTek Autogun is among the most advanced squad assault weapons currently available.  Featuring a sophisticated tracking system and a powerful electromagnetic field induction chamber, this weapon can identify hostile targets and automatically alter the trajectory of bullets as they leave the barrel to ensure a hit.  The Autogun has significant stopping power and can be used to suppress a large number of incoming targets.  Special Weapons training is required."
"asw_wdesc_minigun" "The IAF Minigun features a very high rate of fire and wide spread, making it ideal for taking out large groups of hostile targets.  This weapon has a short delay before firing in order to spin the barrel up to the required RPM.  The alt-fire trigger will spin up the barrel without firing."
"asw_wdesc_bait" "A large chunk of synthetic meat soaked in Swarm pheromones.  Will temporarily distract any nearby Swarm."
"asw_wdesc_shotgun" "A traditional manually operated pump-action shotgun, firing 12-guage rounds.  Favoured for its powerful, close range, wide-spread blast.  The receiver is designed to hold four Magnum shells."
"asw_wdesc_vindicator" "The M42 Vindicator is a pneumatic assisted pump-action shotgun with a dual, selective magazine system.  IAF standard ammunition loadout provides for 12-gauge rounds in one magazine and a number of timed incendiary grenades in the other.  The Vindicator is only issued to NCO rank marines."
"asw_wdesc_pdw" "The K80 Personal Defense Weapon is a lightweight, fully automatic submachine gun. The K80 is issued in pairs for dual wielding and is designed to deliver extreme damage over a short time.  Due to the high rate of fire, ammunition is quickly expended, so IAF Command recommends selection as a secondary weapon."
"asw_wdesc_grenades" "A set of high explosive cluster grenades.  Marines with greater explosive skills are issued grenades with more cluster charges."
"asw_wdesc_freeze_grenades" "A set of highly explosive liquid nitrogen canisters.  Each explosive is capable of temporarily freezing all aliens within its blast radius, rendering the aliens highly vulnerable to impacts."
"asw_wdesc_grenade_launcher" "Based on the large IAF Mortar Emplacement design, this hand-held launcher will fire high explosive grenades at nearby targets.  Exercise caution when using this device near friendly units.  Danger close, marines."
"asw_wdesc_night_vision" "Thermal based image intensifier with low signal to noise ratio and self-recharging power pack.  The MNV34 is high resolution with a wide dynamic luminance range, making it suitable for all light conditions.  Standard lightweight battery pack permits 10 seconds of continuous use."
"asw_wdesc_flamer" "The M868 uses a highly pressurized napalm-based fuel and is capable of blanketing a wide area, causing any targets caught in the blast to burn for an extended period of time.  Great care must be taken to ensure the firing area is clear from friendly personnel, especially when used on the move."
"asw_wdesc_extinguisher" "Filled with a multi-purpose flame suppressant, this item can be used to extinguish any kind of fire encountered in the field."
"asw_wdesc_welder" "This IAF-issue handheld welder uses high temperature ionized plasma to create an effective cutting or welding arc, depending on the user specified setting.  Generally used in the field to cut through or seal doors, offering the IAF marines a tactical advantage."
"asw_wdesc_flashlight" "A high intensity, self-recharging multi-bulb flashlight attachment, for providing targetted illumination at times of low visibility."
"asw_wdesc_mines" "A five piece set of M478 Proximity Incendiary Mines is standard issue for any N.C.O. rank marine.  These mines are placed and calibrated in the field and once activated will detonate when any creature matching target specifications comes near.  Upon detonation, highly flammable napalm is released in a line to either side of the mine,  both killing the victim and tactically denying the area to further foes."
"asw_wdesc_laser_mines" "A pack of attachable Laser Trip Mines.  Detonation is triggered by any hostile entity breaking the detection beam. Marines skilled with explosives are able to place multiple mines with a single toss."
"asw_wdesc_electrified_armor" "Activation of this marine armor's high voltage current stuns any attacker coming in contact with the suit, reduces incoming melee damage, and ejects infesting parasites from the armor surface."
"asw_wdesc_normal_armor" "Wearing additional layered graphene armor plates improves resistance to all forms of damage."
"asw_wdesc_fist" "The Power Fist is an IAF developed combat suit attachment that boosts the damage of all melee attacks from the fist to the foot."
"asw_wdesc_blink" "An experimental device that instantly teleports the user to a nearby targeted location.  Energy released at the entrance and exit points will stun nearby hostiles.  Developed by the Enigma Research Group, this device is undergoing live IAF testing."
"asw_wdesc_jump_jet" "A limited use backpack attachment that can propel the marine into the air, allowing him to travel short distances and deliver high impact strikes.  Manufactured by Premier Propulsion Research."
"asw_wdesc_t75" "Demolitions explosive.  After arming, retreat to minimum safe distance immediately."
"asw_wdesc_damage_amp" "The weapons of all marines within the beacon radius are electromagnetically optimised to fire rounds with increased impact force."
"asw_wdesc_hornet_barrage" "Unleashes a salvo of auto-tracking explosive rockets. Marines with greater explosives training are authorized to carry more rockets in each cluster."
"asw_wdesc_smart_bomb" "Featuring a patented Multiple Threat Denial targeting system, the Smart Bomb is the ultimate single use one-to-many hostile elimination system.  Activating this backpack mounted device will cause a continuous stream of auto tracking rockets to fire over a wide area."
"asw_wdesc_medkit" "A small individual healing kit for self-treatment of wounds in the field.  Developed by SynTek Pharmaceutical Division."
"asw_wdesc_stims" "A powerful injection fresh from the SynTek Pharmaceutical Division.  In times of great danger, IAF troops can apply this adrenaline, giving themselves heightened reactions and perceptions.  Metabolized completely within a matter of seconds, this drug can mean the difference between life and death in a tough spot, then leave a marine clear-headed and ready to proceed."
"asw_wdesc_sentry" "The ASG is a highly efficient, fully automated sentry gun, capable of friend/foe identification based on a large number of parameters including biological make-up and wide-band image recognition scans.  It consists of a heavy gauge autocannon mounted on a user-adjustable rotating stand."
"asw_wdesc_sentry_flamer" "An automated, high-temperature incendiary sentry gun. Low friction bearings allow perfect tracking even on the fastest threats."
"asw_wdesc_sentry_cannon" "Fires high velocity slugs capable of dealing extreme amounts of damage over large distances and prioritizes the largest heat signitures."
"asw_wdesc_sentry_freeze" "Fires a jet of liquid nitrogen to temporarily freezing Swarm in place."
"asw_wdesc_tesla_trap" "Self assembles into active defense, and self destructs when out power. Pulses high voltage arcs to stun nearby Swarm."
"asw_wdesc_ammobag" "A standard issue IAF pack containing extra ammo for specific weapons.  The marine who carries the ammo bag can dispense clips to any marines that need resupply midway through a mission.  Due to the amount of ammo concentrated in the bag, it is advised that the ammo bag be kept well clear of all flames."
"asw_wdesc_medsatchel" "A standard issue IAF pack containing medical supplies for use in the field by a trained medic.  The pack has enough supplies to treat multiple casualties.  It also contains a number of secondary charges for self-healing."
"asw_wdesc_healgun" "A standard issue IAF regenerative healing gun designed to treat wounded personnel on the go.  Available only to trained medics, the Heal Gun is a mobile, light-weight, hand-held version of the Heal Beacon.  It will focus on a single patient and heal them directly without slowing down the squad.  The Heal Gun can also be used for self-healing with the alternate fire."
"asw_wdesc_heal_grenade" "When deployed, the IAF Heal Beacon will heal the wounds and infestations of all marines within its radius continually for 20 seconds or until the beacon's healing supply is exhausted.  Medics with a higher Healing skill are issued more beacons."
"asw_wdesc_pistol" "The M73 is a lightweight, high powered semi-automatic sidearm featuring a 16-round staggered magazine.  Renowned for its reliability, this weapon has been a standard in the IAF for the better part of a decade."
"asw_wdesc_flares" "The SM75 Combat Flares are a special magnesium flare developed by the SynTek Megacorporation in conjunction with other standard issue firearms.  In addition to providing light over an area, the flares also give out a key wavelength of reflective light which aids the targeting - allowing weapons to lock onto any foe caught in the magnesium glow."
"asw_wdesc_railgun" "The IAF issue Rail Rifle utilizes a hybrid firing system to achieve muzzle velocities of over 35km/sec.  The armor piercing rounds are propelled both by an explosive charge and an electromagnetic force generated by twin rails inside the weapon.  This weapon is not recommended for general purpose combat, but is designed for high damage strikes against a specific target."
"asw_wdesc_mlaser" "A CHOBS manufactured high powered 550MW precision laser, used to cut through rock with ease.  Mining lasers are commonly used on off-world colonies, being an essential part of any large resource-gathering operation."
"asw_wdesc_chainsaw" "A civilian chainsaw, used for cutting through wood or other soft materials."
"asw_wdesc_tesla_gun" "Originally designed to jumpstart heavy equipment, this tool was quickly weaponized after the discovery that the 24-30 amps and 25K voltage was the perfect blend for liquifying alien innards.  The IAF Tesla Cannon is calibrated to identify human biometrics and avoid friendly-fire accidents.  In proximity to alien life forms, the beam will arc to nearby hostiles."
"asw_wdesc_ammosatchel" "A standard issue IAF ammo pack containing deployable ammo for all weapon types used in the field.  Each pack contains 3 ammo stashes."
"asw_style" "Game Style:"
"asw_gamestyle_normal" "Normal"
"asw_gamestyle_carnage" "Carnage"
"asw_gamestyle_uber" "Über"
"asw_gamestyle_hardcore" "Hardcore"
"asw_unlocked_format" "%s1%s2%s3"
"asw_unlocked_uber_format" "Completed mission in under %s1 - Über mode unlocked!\n"
"asw_unlocked_carnage" "Completed mission on Insane - Carnage Mode Unlocked!\n"
"asw_unlocked_hardcore" "Completed mission with all marines alive - Hardcore Mode Unlocked!\n"
"asw_beat_speedrun_format" "Completed mission within the Speedrun time! (%s1)\n"
"asw_best_kills_format" "Highest Kills: %s1"
"asw_best_time_format" "Best Time: %s1"
"asw_newbest_kills_format" "NEW RECORD - Previous Highest Kills: %s1"
"asw_newbest_time_format" "NEW RECORD - Previous Best Time: %s1"
//"asw_loading_hint_vereon" "Vereon XII     Ambient Temperature: 242 Degrees Kelvin\nMineral composition rating: 8.4   Sovereignty:  SynTek Megacorporation"
"asw_loading_hint_vereon" ""
"asw_loading_hint_labs1" ""
"asw_loading_hint_labs2" ""
"asw_loading_hint_landingbay" ""
"asw_loading_hint_mine1" ""
"asw_loading_hint_mine2" ""
"asw_loading_hint_mine3" ""
"asw_loading_hint_office" ""
"asw_loading_hint_plant1" ""
"asw_loading_hint_plant2" ""
"asw_loading_hint_plant3" ""
"asw_loading_hint_sewers1" ""
"asw_loading_hint_sewers2" ""
"asw_loading_hint_sewers3" ""
"asw_loading_hint_sewers4" ""
"asw_tutorial_brief" "This is IAF Command to Squad Commander.  We have a situation on the outpost here on Vereon XII.  We have reports of a Swarm attack on the SynTek employees and colony infrastructure.  Your squad must immediately regroup and head north.  You need to download the surface data logs."
"asw_tutorial_brief2" "We've lost radio contact with Crash and Bastille, Sarge must proceed to their last known positions and attempt to regain contact.  Move it, Commander!"
"asw_tutorial_barricade" "We're showing numerous makeshift barricades throughout the outpost, probably from desperate colonists trying to save their sorry hides."
"asw_tutorial_barricade2" "We have full fire authority in this planetary system, if something's in your way, blast it clear.  Command out."
"asw_tutorial_button" "Use that nearby door panel to gain access and proceed north."
"asw_tutorial_biomass" "You're looking at Swarm biomass, Commander, a sure sign of Swarm infestation.  Ugly stuff. It means the Swarm are trying to build up a permanent presence here."
"asw_tutorial_biomass2" "It's vulnerable to fire, use that Flamethrower to clear it out - right now."
"asw_tutorial_melee" "You should conserve ammo whenever possible.  Use your melee attack instead to clear the way."
"asw_tutorial_cutting" "That door has been welded shut.  Use that Welding Tool to cut it open."
"asw_tutorial_team" "Good job, Commander!  You've located Sarge, and we have re-established radio contact."
"asw_tutorial_team2" "Make use of both marines as you proceed north.  IAF Command out."
"asw_tutorial_hacking" "Security reports that this door is securely locked.  You could blast it down, but we recommend using Crash's technical skill to hack the door panel."
"asw_tutorial_flares" "We're reading power failure to this section of corridor.  Try grabbing those nearby flares and throw them to light up the area."
"asw_tutorial_healing" "Commander, we can see from your health readout that Bastille is injured.  Have him pick up this med-satchel and use its ALT-FIRE to heal himself."
"asw_tutorial_healing2" "As a medic, Bastille can heal wounded marines. Have him drop a heal beacon to to heal any wounded marines."
"asw_tutorial_positioning1a" "Warning Commander, we have thermal signatures in multiple directions.  They're moving in on your position.  Worse, the door is sealed and heavily reinforced; your weapons won't be able to blast it open."
"asw_tutorial_positioning1b" "We're trying to open the door remotely, but you'll need to hold tight in the marked positions and defend against the attack."
"asw_tutorial_positioning1c" "That's it Commander!  We've restored power to the door, you may proceed north."
"asw_tutorial_positioning" "Bad news, Commander, a mass Swarm attack is headed your way!  Command Sarge to build an automated sentry gun in the marked location."
"asw_tutorial_positioning2" "Now aim your sentry to cover one area of threat and defend the remaining directions from the marked defensive positions!"
"asw_tutorial_positioning_no_turret" "Bad news, Commander, a mass Swarm attack is headed your way! Defend from the marked defensive positions!"
"asw_tutorial_sealing1" "We're picking up more Swarm drones headed your way from the east.  Get your squad inside quickly."
"asw_tutorial_sealing2" "Pick up that portable welder and seal up that reinforced door, that should keep them from following you."
"asw_tutorial_ammo1" "Good, you've found a supply stash.  Remember, keep a close watch on your squad's ammo and so they can make the most of the clips you find."
"asw_tutorial_ammo2" "When reloading, you lose any bullets left in your current clip, so only reload when absolutely necessary."
"asw_tutorial_pos3" "Watch out Commander, we're picking up another Swarm attack headed your way from the north-west.  Our orbital scan of this area is hazy, could be due to some kind of radioactive interference in the room."
"asw_tutorial_pos3b" "Analyze your surroundings and choose suitable positions for your marines to defend.  Move it Commander, the Swarm are inbound!"
"asw_tutorial_follow1" "Okay Commander, thermal scans of the area are now looking clear.  You are free to issue a Follow order to your squad."
"asw_tutorial_follow2" "Be aware that in Follow mode your marines react slower and shoot with less accuracy.  Only use this mode when you are not in direct combat."
"asw_tutorial_follow3" "A Hold Position order may be given to quickly leave Follow mode for defensive formations. A marine holding position is very powerful and can cover the direction he's facing with extreme efficiency."
"asw_tutorial_data1" "This computer contains data vital to the planning of the operation here on Vereon XII.  We need thermal signature data and near atmosphere analysis to help us respond to the situation."
"asw_tutorial_data2" "The information is classified, courtesy of our friends at SynTek, so you'll need a tech marine to break in.  Get to it, Commander!"
"asw_tutorial_exit" "Commander, ensure all objectives are complete before attempting to exit the mission area.  We need your squad and that data before we can proceed."
"asw_tutorial_exit2" "Search the area for a useable computer panel and download the critical data."
"asw_tutorial_alt_fire" "Commander, pick up that rifle and use its alt-fire to blast those crates clear."
"asw_tutorial_parasites1" "Even in an armored suit your squad can be infested by parasites just the same. Exercise extreme caution around the eggs that they hatch from."
"asw_tutorial_parasites2" "If the worst happens and a squad member becomes infested by a parasite, the medic will need to act quickly and keep them alive until the infestation passes."
"asw_labs_bio1" "ACCESS DENIED:\nBIOHAZARD DETECTED WITHIN RESEARCH FACILITY"
"asw_labs_bio2" "Warning: Class 4 organism detected in Sector 1 of SynTek Research Facility.  Quarantine lock-out has re-routed power as per Interstellar Alliance protocol #45/82763.  Please remove all Class 4 foreign organisms to gain access."
"asw_button_start" "START"
"asw_button_spectate" "Spectate"
"asw_button_ready" "READY"
"asw_button_continue" "CONTINUE"
"asw_button_credits" "CREDITS"
"asw_button_new_campaign" "NEW CAMPAIGN"
"asw_button_restart" "RESTART"
"asw_button_finish" "Finish"
"asw_button_restart_mis" "RESTART MISSION"
"asw_button_next" "NEXT"
"asw_button_prev" "BACK"
"asw_button_previous" "Previous"
"asw_button_selectm" "Select Marine"
"asw_button_deselectm" "Deselect Marine"
"asw_button_reserved" "Marine Reserved"
"asw_button_alreadysel" "Already Selected"
"asw_button_marinedead" "Marine KIA"
"asw_button_missionfull" "Mission Full"
"asw_button_retcamp" "Campaign Map"
"asw_ingame_restart_title" "RESTARTING MISSION"
"asw_ingame_restart_5" "Restarting mission in 5..."
"asw_ingame_restart_4" "Restarting mission in 4..."
"asw_ingame_restart_3" "Restarting mission in 3..."
"asw_ingame_restart_2" "Restarting mission in 2..."
"asw_ingame_restart_1" "Restarting mission in 1..."
"asw_ingame_restart_in" "Mission restart in: %s1"
"asw_force_ready_5" "Forcing ready in 5..."
"asw_force_ready_4" "Forcing ready in 4..."
"asw_force_ready_3" "Forcing ready in 3..."
"asw_force_ready_2" "Forcing ready in 2..."
"asw_force_ready_1" "Forcing ready in 1..."
"asw_force_startm" "Not all players are ready.  Do you wish to start the mission anyway?"
"asw_force_continuem" "Not all players are ready.  Do you wish to save and continue anyway?"
"asw_force_restartm" "Not all players are ready.  Do you wish to restart anyway?"
"asw_force_ready" "Force Ready"
"asw_force_ready_delayed" "Force Ready (%s1)"
"asw_force_wait" "Cancel"
"asw_force_yes" "Yes"
"asw_squad_not_full" "Warning Commander, you have not selected a full squad of 4 marines.  Attempting this mission without a full squad will significantly increase the mission difficulty.  Do you really wish to start the mission?"
"asw_skill_to_spend" "Warning Commander, one of your marines has skill points to spend.  Do you really wish to start the mission now?"
"asw_start_anyway" "Start Mission"
"asw_cancel" "Cancel"
"asw_force_retcamp" "Not all players are ready.  Do you wish to abort this mission and return to the Campaign Map anyway?"
"asw_confirm_retcamp" "Are you sure you wish to abort this mission and return to the Campaign Map?"
"asw_debrief_complete" "MISSION COMPLETE"
"asw_debrief_failed" "MISSION FAILED"
"asw_default_debrief" "Objectives completed successfully.  Good work, marines."
"asw_tutorial_db1" "IAF Command is analyzing the data your squad retrieved and will begin immediate planning for the operation here on Vereon XII."
"asw_tutorial_db2" "Command has deemed your performance sufficient and is assigning you as Squad Commander of the initial push into the Jacob's Rest colony.  Dropship Bloodhound is en route to collect your men from the outpost."
"asw_tutorial_db3" "The operation will commence at 1700 hours.  Stand by for further orders, Commander."
"asw_landingbay_db1" "Analysis of the flight recorder from the escape pod shows a number of vessels did successfully break orbit and leave Vereon XII.  Looks like a handful of SynTek officers and colonists."
"asw_landingbay_db2" "We also show a small container successfully left the atmosphere without broadcasting ID codes.  All trajectory and launch data for this vessel has been scrambled by persons unknown.  We've dispatched scout vessels to search the immediate vicinity, but given its size and the unknown trajectory, the chances of finding it are slim."
"asw_landingbay_lift1" "All unregistered personnel must be on the lift before it can be activated."
"asw_outside_db1" "Good work destroying the pipeline, Commander.  This should prevent any mass Swarm movements out of the colony.  We will continue monitoring this sector from orbit."
"asw_outside_db2" "SynTek will be informed of property damage as per Colonization Code 572/C."
"asw_plant_db1" "We're showing the reactor back up and running at full efficiency.  Restoring power to the colony is an important step in the restoration procedure.  This will make it easier for clean up crews to do their jobs."
"asw_plant_db2" " "
"asw_office_db1" "Destruction of the biomass infestation within the central colony building has set back Swarm encroachment and will put them on the defensive."
